Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2020-02-22,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,18,0,18,0,0
2020-02-23,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,18,0,18,0,0
2020-02-24,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,18,0,18,0,0
2020-02-25,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,18,44,62,0,0
2020-02-26,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,1,18,44,63,0,0
2020-02-27,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,1,22,125,148,0,0
2020-02-28,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2,0,2,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3,0,3,3,3,37,125,168,0,0
2020-02-29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2,0,2,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,4,0,4,4,8,46,125,183,0,0
2020-03-01,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,2,0,2,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,5,0,5,5,11,60,140,216,0,0
2020-03-02,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,2,0,2,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,5,0,5,5,21,69,140,235,0,0
2020-03-03,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,2,0,2,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,5,0,5,5,39,75,140,259,0,0
2020-03-04,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,2,0,2,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,5,0,5,5,26,112,140,283,0,0
2020-03-05,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,2,0,2,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,5,0,5,5,35,143,140,323,0,0
2020-03-06,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,2,0,2,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,6,0,6,6,36,163,140,345,0,0
2020-03-07,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,3,0,3,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,7,0,7,7,30,186,140,363,0,0
2020-03-08,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,3,0,3,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,7,0,7,7,24,201,140,372,0,0
2020-03-09,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,3,0,3,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,7,0,7,7,12,218,140,377,0,0
2020-03-10,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,3,0,3,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,7,0,7,7,37,234,140,418,0,0
2020-03-11,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,5,0,5,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2,0,2,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,1,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,12,0,12,11,49,264,182,507,1,0
2020-03-12,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,5,0,5,0,0,,1,0,1,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3,0,3,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,1,0,1,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,1,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,15,0,15,15,82,298,182,577,1,0
2020-03-13,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,10,1,11,0,0,,1,0,1,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3,0,3,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,2,0,2,0,0,,2,2,4,0,0,,1,0,1,0,0,,0,0,0,0,0,,1,0,1,1,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,1,0,0,,0,0,0,0,0,,24,3,27,26,105,344,182,658,1,0
2020-03-14,1,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,36,15,2,17,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,11,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,17,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,1,0,0,0,0,0,0,0,3,3,0,3,0,0,3,2,0,2,0,0,1,3,0,3,0,0,12,2,2,4,0,0,8,1,0,1,0,0,3,1,0,1,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,155,37,4,41,41,155,404,182,782,2,0
2020-03-15,2,1,0,1,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,42,16,2,18,0,0,5,1,0,1,1,0,1,0,0,0,0,0,7,1,0,1,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,4,1,0,0,0,0,0,0,0,21,5,0,5,0,0,2,2,0,2,0,0,2,5,1,6,0,0,11,4,2,6,0,0,7,1,0,1,0,0,3,2,0,2,0,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,176,48,5,53,53,176,482,182,893,3,0
2020-03-16,3,1,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,42,18,3,21,0,0,1,1,0,1,1,0,3,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,18,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,8,1,9,1,0,0,0,0,0,0,0,2,13,0,13,0,0,2,2,0,2,0,0,2,7,1,8,0,0,10,5,2,7,0,0,9,3,1,4,0,0,8,2,0,2,0,0,4,2,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,4,0,4,0,0,1,0,0,0,0,0,170,73,9,82,82,171,579,182,1013,3,0
2020-03-17,8,1,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,1,0,1,0,0,58,18,3,21,0,0,5,1,0,1,1,0,2,0,0,0,0,0,0,3,0,3,0,0,12,1,0,1,0,0,6,1,1,2,0,0,1,0,0,0,0,0,3,4,1,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,22,9,1,10,1,0,1,0,0,0,0,0,1,13,1,14,0,0,6,2,0,2,0,0,3,8,1,9,0,0,8,5,2,7,0,0,19,3,1,4,0,0,7,2,0,2,0,0,1,2,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,5,0,5,0,0,2,0,0,0,0,0,204,82,11,93,93,206,672,182,1151,3,0
2020-03-18,10,1,0,1,0,0,25,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,80,20,4,24,0,0,10,1,0,1,1,0,2,1,0,1,0,0,3,3,0,3,0,0,6,4,0,4,0,0,14,1,1,2,0,0,5,0,0,0,0,0,15,4,2,6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,41,9,1,10,1,0,2,0,0,0,0,0,8,18,1,19,0,0,1,2,0,2,0,0,10,8,1,9,0,0,5,5,2,7,0,0,12,5,1,6,0,0,16,3,0,3,0,0,5,2,0,2,1,0,9,1,0,1,0,0,0,1,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,20,2,0,2,0,0,8,8,0,8,0,0,0,0,0,0,0,0,314,104,14,118,118,314,787,182,1401,3,0
2020-03-19,9,4,0,4,0,0,35,1,1,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,3,1,0,1,0,0,82,25,6,31,0,1,13,1,0,1,1,0,3,1,0,1,0,0,4,3,0,3,0,0,15,4,0,4,0,0,10,3,1,4,0,0,7,2,0,2,0,0,13,19,3,22,0,0,10,0,0,0,0,0,4,0,0,0,0,0,63,9,1,10,1,0,3,0,0,0,0,0,35,18,1,19,0,0,8,2,0,2,0,0,17,9,2,11,0,0,10,7,2,9,0,0,29,5,1,6,0,0,9,7,0,7,0,0,4,3,0,3,1,0,11,2,0,2,0,0,0,1,0,1,0,0,5,2,0,2,0,0,2,0,0,0,0,0,25,2,0,2,0,0,7,11,2,13,0,0,4,0,0,0,0,0,448,144,20,164,164,448,921,182,1715,3,1
2020-03-20,17,4,0,4,0,0,45,2,2,4,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,0,6,2,0,2,0,0,121,25,6,31,0,1,17,1,0,1,1,0,6,1,0,1,0,0,8,4,0,4,0,1,31,4,0,4,0,0,10,3,1,4,0,0,8,2,0,2,0,0,55,22,6,28,0,0,16,0,0,0,0,0,10,2,0,2,0,0,83,12,2,14,1,0,3,0,0,0,0,0,1,24,5,29,0,0,7,2,0,2,0,0,18,12,2,14,0,0,17,9,2,11,0,0,23,8,3,11,0,0,14,7,0,7,0,0,5,3,0,3,1,0,13,2,0,2,0,0,11,2,0,2,0,0,8,2,0,2,0,0,5,0,0,0,0,0,30,4,0,4,0,0,10,11,2,13,0,0,2,0,0,0,0,0,606,172,31,203,203,606,1111,182,2102,3,2
2020-03-21,24,4,0,4,0,0,36,5,3,8,0,0,8,1,0,1,0,0,3,0,0,0,0,0,2,2,0,2,0,0,6,2,0,2,0,0,93,29,16,45,0,1,23,3,0,3,1,0,3,2,0,2,0,0,1,4,1,5,0,1,34,4,0,4,0,0,12,3,1,4,0,0,31,3,0,3,0,0,96,24,8,32,0,0,11,0,0,0,0,0,6,2,0,2,0,0,117,12,2,14,1,0,1,1,0,1,0,0,5,27,5,32,0,0,0,2,0,2,0,0,33,14,2,16,0,0,9,11,3,14,0,0,27,9,3,12,0,0,17,9,0,9,0,0,10,3,0,3,1,0,17,2,0,2,0,0,17,4,0,4,0,0,3,3,0,3,0,0,10,0,0,0,0,0,24,6,1,7,0,0,11,11,3,14,0,0,7,0,1,1,0,0,697,202,49,251,251,697,1493,182,2623,3,2
2020-03-22,34,4,0,4,0,0,36,7,4,11,0,0,13,1,0,1,0,0,3,1,0,1,0,0,6,2,0,2,0,0,4,5,0,5,0,0,140,36,20,56,0,1,21,10,0,10,1,0,4,2,0,2,0,0,1,4,1,5,0,1,88,4,0,4,0,0,12,3,1,4,0,0,13,4,1,5,0,0,120,32,9,41,0,0,11,1,2,3,0,0,2,2,0,2,0,0,71,19,3,22,1,0,1,1,0,1,0,0,4,30,5,35,0,0,2,2,1,3,0,0,40,14,2,16,0,0,16,11,3,14,0,0,38,9,3,12,0,0,24,11,1,12,0,0,9,3,1,4,1,0,7,4,0,4,0,0,21,5,0,5,0,0,4,4,0,4,0,0,12,0,0,0,0,0,27,6,1,7,0,0,3,15,4,19,0,0,6,0,2,2,0,0,793,252,64,316,316,793,1667,182,2958,3,2
2020-03-23,13,6,0,6,,0,47,8,5,13,,0,5,1,1,2,,0,4,2,0,2,,0,1,2,0,2,,0,7,5,0,5,,0,186,37,23,60,,2,14,12,0,12,,0,5,2,0,2,,0,5,4,1,5,,1,75,7,0,7,,0,9,3,2,5,,0,11,4,3,7,,0,142,36,10,46,,1,10,1,6,7,,0,2,2,0,2,,0,83,19,3,22,,0,1,1,0,1,,0,6,31,9,40,,0,0,3,1,4,,0,42,14,2,16,,0,25,12,4,16,,0,19,15,6,21,,0,21,14,2,16,,0,12,3,1,4,,0,13,4,0,4,,0,18,6,0,6,,0,3,4,1,5,,0,6,0,0,0,,0,28,6,1,7,,0,8,15,4,19,,0,4,1,2,3,,0,825,280,87,367,367,826,1865,182,3239,,4
2020-03-24,37,6,0,6,,0,95,8,5,13,,0,20,1,1,2,,0,1,2,0,2,,0,6,2,0,2,,0,6,6,0,6,,0,231,39,27,66,,3,35,12,0,12,,0,9,2,0,2,,0,6,4,1,5,,1,84,12,0,12,,0,13,4,2,6,,0,17,4,3,7,,0,195,36,10,46,,1,14,2,6,8,,0,13,2,0,2,,0,154,19,3,22,,0,3,1,0,1,,0,1,42,10,52,,0,10,3,1,4,,0,38,19,3,22,,0,31,12,4,16,,0,20,16,6,22,,0,23,14,2,16,,0,23,3,1,4,,0,16,4,0,4,,0,29,6,0,6,,0,9,4,1,5,,0,13,0,0,0,,0,42,6,1,7,,0,16,18,6,24,,0,9,1,2,3,,0,1219,310,95,405,405,1219,2161,182,3967,,5
2020-03-25,52,8,4,12,,0,116,8,6,14,,0,15,2,3,5,,0,2,2,0,2,,0,10,3,1,4,,0,8,6,0,6,,0,238,46,36,82,,3,34,12,0,12,,0,9,2,0,2,,0,15,4,1,5,,1,93,19,0,19,,0,13,5,2,7,,0,22,4,3,7,,0,232,36,10,46,,1,24,3,7,10,,0,13,2,0,2,,0,228,21,5,26,,0,3,2,2,4,,0,75,42,10,52,,0,11,3,4,7,,0,66,25,9,34,,0,41,14,4,18,,0,30,16,6,22,,0,31,15,2,17,,1,46,3,1,4,,0,35,4,0,4,,0,53,6,0,6,,0,13,4,2,6,,0,15,1,0,1,,0,69,6,1,7,,0,16,22,7,29,,0,28,1,2,3,,0,1656,347,128,475,475,1656,2445,182,4758,,6
